SlNo,BookTitle,BookAuthor,BookOriginalPrice,BookNewPrice
1826;"সাক্ষাৎকারের সাক্ষ্যে: দেশ, বিশ্ব";"জয়ন্ত নাগ";"TK. 250";"TK. 188"
1827;"ইমানুয়েল কান্ট";"হুমায়ুন কবির";"TK. 140";"TK. 105"
1828;"ক্যাম্বোডিয়ার লোককাহিনী";"মুরিয়েল পাসকিন ক্যারিসন";"TK. 200";"TK. 150"
1829;"এঙ্গেলস্ এর এ্যান্টি-ডুরিং (দর্শন)";"সরদার ফজলুল করিম";"TK. 200";"TK. 150"
1830;"আমার দেশের মাটির গন্ধে";"মুস্তাফা মাসুদ";"TK. 225";"TK. 169"
1831;"টেরোরিস্ট";"জন আপডাইক";"TK. 450";"TK. 338"
1832;"নওয়াব সলিমুল্লাহ সমাজ ও রাজনীতি";"এস এম মোস্তাফিজুর রহমান";"TK. 700";"TK. 525"
1833;"শিশু-কিশোর লোকজ খেলাধুলা";"হুমায়ূন রহমান";"TK. 275";"TK. 206"
1834;"পূর্ণিমা রাতের অপেক্ষায়";"বাসুদেব ঘোষ";"TK. 450";"TK. 338"
1835;"ছেলেবেলা";"রবীন্দ্রনাথ ঠাকুর";"TK. 100";"TK. 75"
1836;"বিহঙ্গ বিহনে";"আশরাফ চৌধুরী";"TK. 150";"TK. 113"
1837;"বাঙালি বাঙলার শিল্প-সংস্কৃতি";"মো. শেখ সাদী ভূঁঞা";"TK. 550";"TK. 413"
1838;"কাগজের হাজার সারস";"এলেনর কোয়ের";"TK. 150";"TK. 113"
1839;"গল্পের ১০ হাত";"আমিন আশরাফ";"TK. 100";"TK. 70"
1840;"হোটেল ম্যানেজমেন্ট রেস্টুরেন্ট ও ফ্রন্ট অফিস";"অধ্যক্ষ মোহাম্মদ আব্দুস সাদিক";"TK. 300";"TK. 210"
1841;"স্মরণবরণ শেখ রাসেল";"আরিফ নজরুল ";"TK. 1,200";"TK. 900"
1842;"বাংলাদেশের ইতিহাস (প্রাচীন যুগ-মধ্য যুগ-আধুনিক যুগ)";"আবদুস ছালাম";"TK. 550";"TK. 413"
1843;"আধুনিক তুরস্কের ইতিহাস (১৯১৯-১৯৮০)";"আবদুস ছালাম";"TK. 320";"TK. 240"
1844;"সাংসারেক মান্দিরাংনি ওয়ান্না";"পরাগ রিছিল";"TK. 450";"TK. 338"
1845;"অনন্তের পথে কবি";"শহিদুল ইসলাম নিরব";"TK. 135";"TK. 101"
1846;"বাংলার ইতিহাস (আদিকাল থেকে ১২০৪  খ্রি. পর্যন্ত) ";"আবদুস ছালাম";"TK. 320";"TK. 240"
1847;"ইরাক-কুয়েত সংকট ও বাংলাদেশের কুটনীতি";"প্রফেসর ড. মো. ফজলুল হক";"TK. 200";"TK. 150"
1848;"আরব জাতির ইতিহাস";"ড. শেখ মুহাম্মদ লুৎফর রহমান";"TK. 300";"TK. 225"
1849;"সমকালীন মধ্যপ্রাচ্য";"ড. মুহাম্মদ ফজলুল হক";"TK. 350";"TK. 263"
1850;"আওয়ামী লীগের ভাবাদর্শিক বিকাশ (১৯৪৯-১৯৭২)";"প্রফেসর ড. মোসা. ছায়িদা আকতার";"TK. 600";"TK. 450"
1851;"গবেষণা প্রতিবেদন লেখার নিয়মাবলি";"ড. মুহাম্মদ আকরাম উজ্জামান";"TK. 250";"TK. 188"
1852;"প্লট";"মো. আফতাবউদ্দিন ";"TK. 175";"TK. 131"
1853;"বাংলাদেশের রাজনৈতিক ইতিহাস ১৯৭১ থেকে";"ড. মো. হাবিবুর রহমান";"TK. 330";"TK. 248"
1854;"ভূ";"দীপু মাহমুদ";"TK. 200";"TK. 150"
1855;"পলাশী থেকে রেসকোর্স";"শাফিক আফতাব ";"TK. 150";"TK. 113"
1856;"ফুলবালা";"মঈন আহমেদ";"TK. 200";"TK. 150"
1857;"জননেত্রী শেখ হাসিনা";"স স আলম শা্";"TK. 210";"TK. 158"
1858;"লাইফ অব পি";"ইয়ান মার্টেল";"TK. 200";"TK. 150"
1859;"হঠাৎ যদি একলা লাগে";"লিপি শেঠ ";"TK. 125";"TK. 94"
1860;"ছোটদের প্রিয় বঙ্গবন্ধু ও বাংলাদেশ";"কামাল হোসেন";"TK. 120";"TK. 90"
1861;"ছোটদের প্রিয় বঙ্গবন্ধু";"এ কে এম আখতার হোসেন";"TK. 200";"TK. 150"
1862;"মুক্তিযুদ্ধের কিশোর উপন্যাসসমগ্র";"ফারুক নওয়াজ";"TK. 400";"TK. 300"
1863;"বিপ্লবী কিংবদন্তি";"শামসুজ্জামান শামস";"TK. 150";"TK. 113"
1864;"বিশ্ব ক্রীড়াঙ্গনে বাংলাদেশের মেয়েরা ";"শামসুজ্জামান শামস";"TK. 200";"TK. 150"
1865;"মুক্তিযুদ্ধের কিশোর গল্প";"সারওয়ার-উল-ইসলাম";"TK. 120";"TK. 90"
1866;"বঙ্গবন্ধু থেকে বিশ্ব বন্ধু";"স স আলম শা্";"TK. 180";"TK. 135"
1867;"জন্ম যদি নবাবগঞ্জে";"বনমালী শীল";"TK. 320";"TK. 240"
1868;"রবীন্দ্রনাথের চাকর-বাকর";"ড. এস এম আফজাল হোসেন";"TK. 160";"TK. 120"
1869;"দ্বিধাগ্রস্থ পা রাখি পথে";"ইসমত আরা ";"TK. 140";"TK. 105"
1870;"প্রকৃতি পুরাণ";"হামীম ফারুক";"TK. 150";"TK. 113"
1871;"আলোচনা সমালোচনা : প্রসঙ্গ কথাসাহিত্য";"মোজাফ্ফর হোসেন";"TK. 240";"TK. 180"
1872;"খ্যাংড়া ঠ্যাঙা চিমশে ঢ্যাঙা";"হোসাইন রিদওয়ান আলী খান";"TK. 160";"TK. 120"
1873;"কাব্যকথা কাকবিদ্যা";"শিমুল মাহমুদ";"TK. 160";"TK. 120"
1874;"ছৌ মুখোশের মুখ";"রফিক হাসান";"TK. 120";"TK. 90"
1875;"নির্বাচিত ভিনদেশী গল্প";"শরিফুল ইসলাম";"TK. 210";"TK. 158"
1876;"গল্পসংগ্রহ";"সাযযাদ কাদির";"TK. 420";"TK. 315"
1877;"নিশাত";"মোজাম্মেল হক নিয়োগী";"TK. 200";"TK. 150"
1878;"বিনত খসড়া";"সৈয়দ ওয়ালী";"TK. 150";"TK. 113"
1879;"রোজনামচা";"বিলাল হোসেন";"TK. 350";"TK. 263"
1880;"বাতিল বেশ্যার ডায়েরি";"সিদ্দিক প্রামাণিক";"TK. 140";"TK. 105"
1881;"সোনার নাও পবনের বৈঠা";"হাসিন আরা";"TK. 300";"TK. 225"
1882;"লাশপুরীর লাশের গল্প";"লোকমান তাজ";"TK. 160";"TK. 120"
1883;"গল্পের বনসাই";"ভাস্কর চৌধুরী";"TK. 180";"TK. 135"
1884;"লোক মানুষের গান ও আত্ম অন্বেষণ";"বঙ্গ রাখাল";"TK. 175";"TK. 131"
1885;"আজব চশমা";"সফিকুল আলম (এম.এ)";"TK. 260";"TK. 195"
1886;"ভালোবাসার গল্প";"শরীফ শামিল";"TK. 180";"TK. 135"
1887;"কথাকার ও কথাসাহিত্য";"আশরাফ উদ্দীন আহমদ";"TK. 400";"TK. 300"
1888;"প্রণয়পুরাণ";"সৈয়দ ওয়ালী";"TK. 160";"TK. 120"
1889;"জলমগ্ন উড়াল";"হারুনর রশীদ";"TK. 200";"TK. 150"
1890;"একাত্তরের সুন্দরবন";"মুক্তিযোদ্ধা আবু জাফর জব্বার";"TK. 350";"TK. 263"
1891;"সার্বজনীন নীরবতা চুক্তি";"অপু শহীদ";"TK. 160";"TK. 120"
1892;"ধুন্ধুমার";"মাহবুব জন";"TK. 140";"TK. 105"
1893;"যুগলবন্দী";"বিলাল হোসেন";"TK. 260";"TK. 195"
1894;"তোমার জন্য মেয়ে";"রুখসানা কাজল";"TK. 150";"TK. 113"
1895;"ছোটদের রাজা হাম্মুরাবি";"এম এ কাউসার";"TK. 250";"TK. 188"
1896;"The Tea Industry in Bangladesh";" শাহ সোহেল";"TK. 200";"TK. 150"
1897;"রোদ্দুরে সমুদ্দুরে (ছোটগল্প সংকলন)";"হাসান গোর্কি";"TK. 300";"TK. 225"
1898;"কিছু কিছু ছড়ায় ইস্যু";"জুসেফ খান";"TK. 200";"TK. 150"
1899;"কাব্যসমগ্র - ১";"ড. মুকিদ চৌধুরী";"TK. 750";"TK. 563"
1900;"কবিতা সমগ্র - ১";"হামিদ মোহাম্মদ";"TK. 650";"TK. 488"
1901;"বঙ্গবন্ধু ও বাংলাদেশ";"এ কে আব্দুল মোমেন";"TK. 600";"TK. 450"
1902;"মাই জার্ণি";"এ. পি. জে. আবদুল কালাম";"TK. 351";"TK. 351"
1903;"মন্ত্রিত্বকালীন পাঁচ বছরে ব্যারিস্টার শফিক আহমেদ - ২";"খালিদ মারুফ";"TK. 1,000";"TK. 750"
1904;"নীল কমল";"অধ্যাপক ডা. সামসুন্নাহার";"TK. 160";"TK. 120"
1905;"পিনু মামার অ্যাডভেঞ্চার";"সোলায়মান সুমন";"TK. 200";"TK. 150"
1906;"দেখবে এসো তিলের বাগান";"বিলাল হোসেন";"TK. 160";"TK. 120"
1907;"ছায়াসমুদ্র";"অয়ন্ত ইমরুল";"TK. 80";"TK. 60"
1908;"গুপ্ত সমরে মুক্তির ঠিকানা";"সঞ্চয় সুমন";"TK. 80";"TK. 60"
1909;"ঈশান রাজকুমার";"ইকবাল রাশেদীন";"TK. 100";"TK. 75"
1910;"দ্বান্দ্বিক দ্বন্দ্ব বিষয়ক আজাইরা প্রলাপ";"জ.ই. মানিক";"TK. 80";"TK. 60"
1911;"আমার দিনগুলো রইলো অসম্পূর্ণ";"আব্বাস কিয়ারোস্তামি";"TK. 120";"TK. 90"
1912;"আমার চেতনায় বিশ্বনেতা বঙ্গবন্ধু";"নূর-উন-নাহার মেরী";"TK. 250";"TK. 188"
1913;"ব্যথিত ভায়োলিন";"অরণ্যক তপু";"TK. 80";"TK. 60"
1914;"স্মৃতির পাতা থেকে";"ডা. সাদেকুল ইসলাম তালুকদার ";"TK. 250";"TK. 188"
1915;"মানচিত্রের ফাঁসি চাই";"আবু জাঈদ";"TK. 80";"TK. 60"
1916;"মানচিত্রে রক্তক্ষরণ";"ফজিলা ইসলাম ফৌজি ";"TK. 375";"TK. 281"
1917;"১০০ অণুগল্প";"বিলাল হোসেন";"TK. 385";"TK. 289"
1918;"কবিতার স্বদেশ ও বিশ্ব";"কামরুল ইসলাম";"TK. 245";"TK. 184"
1919;"বঙ্গবন্ধু শেখ রাসেল ও মুক্তিযুদ্ধের কিশোরগল্প";"রফিকুর রশীদ";"TK. 150";"TK. 113"
1920;"জানা অজানা জাপান - ৩য় খণ্ড";"প্রবীর বিকাশ সরকার";"TK. 595";"TK. 446"
1921;"State Of Child Development In Bangladesh";"প্রফেসর ড. এম আবুল কাশেম মজুমদার";"TK. 250";"TK. 188"
1922;"ধ্রুবনাথ কি তাহলে স্কুল ফাঁকি দিয়েছে";"শামীম খান যুবরাজ";"TK. 120";"TK. 90"
